celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,followers,followers_log,week1_total,week2_total,week3_total,week4_total,week5_total,week6_total,week7_total,week8_total,week9_total,week10_total,week11_total,elimination_week,fan_vote_pct_uniform,fan_vote_scaled_uniform,fan_vote_pct_judge_proportional,fan_vote_scaled_judge_proportional,fan_vote_pct_instagram,fan_vote_scaled_instagram,IG_followers_normalized
Jane Seymour,Tony Dovolani,Actor/Actress,,England,56,5,Eliminated Week 7,6,8.0,8.0,8.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,8.0,9.0,9.0,,8.0,7.0,7.0,,8.0,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,475000.0,13.07107218827772,24.0,21.0,27.0,26.0,26.0,22.0,25.0,0.0,0.0,0.0,0.0,7.0,0.14285631069926857,1428563.1069926857,0.13736262318443382,1373626.2318443381,0.1383289226108336,1383289.226108336,0.14383807241496302
Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23,5,Eliminated Week 6,7,9.0,8.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,9.0,9.0,10.0,,9.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,220000.0,12.301387370778713,26.0,26.0,27.0,30.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11111111238855827,1111111.1238855827,0.1072961450368401,1072961.450368401,0.10652742642963492,1065274.2642963491,0.10652738055120735
Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23,5,Eliminated Week 6,7,9.0,8.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,9.0,9.0,10.0,,9.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,220000.0,12.301387370778713,26.0,26.0,27.0,30.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,
Jennie Garth,Derek Hough,Actor/Actress,Illinois,United States,35,5,Eliminated Week 9,4,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,8.0,9.0,,8.0,10.0,9.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,8.5,8.5,9.5,,8.5,8.5,8.0,,9.5,10.0,9.5,,0.0,0.0,0.0,,,,,,1000000.0,13.815511557963774,21.0,21.0,26.0,27.0,25.0,27.0,26.5,25.0,29.0,0.0,0.0,9.0,0.19609842135502734,1960984.2135502733,0.1899761825374068,1899761.825374068,0.1954707747352063,1954707.747352063,0.21286324527793132
Floyd Mayweather Jr.,Karina Smirnoff,Athlete,Michigan,United States,30,5,Eliminated Week 4,9,6.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,29000000.0,17.182806422433504,18.0,21.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.08869087575030737,886908.7575030738,0.07510136636493918,751013.6636493917,0.09833173012052777,983317.3012052778,0.11488470613076562
Josie Maran,Alec Mazo,Model,California,United States,29,5,Eliminated Week 1,12,6.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,304000.0,12.624786269856633,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
Albert Reed,Anna Trebunskaya,Model,Florida,United States,22,5,Eliminated Week 2,11,7.0,7.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,454.0,6.12029741895095,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06594709146902393,659470.9146902394,0.05087779659035353,508777.9659035353,0.03659960742884456,365996.07428844564,0.037040442553119224
Helio Castroneves,Julianne Hough,Racing Driver,,Brazil,32,5,1st Place,1,8.0,9.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,7.0,8.0,,9.0,10.0,9.0,,9.0,8.5,8.5,,9.5,9.5,9.5,,10.0,10.0,10.0,,9.0,9.3333,9.6666,,,,,,149000.0,11.91170829631447,25.0,27.0,24.0,27.0,23.0,28.0,26.0,28.5,30.0,27.999900000000004,0.0,,0.2000000996806713,2000000.996806713,0.20408163606700278,2040816.3606700278,0.18966806089062896,1896680.6089062896,0.18353029304195131
Helio Castroneves,Julianne Hough,Racing Driver,,Brazil,32,5,1st Place,1,8.0,9.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,7.0,8.0,,9.0,10.0,9.0,,9.0,8.5,8.5,,9.5,9.5,9.5,,10.0,10.0,10.0,,9.0,9.3333,9.6666,,,,,,149000.0,11.91170829631447,25.0,27.0,24.0,27.0,23.0,28.0,26.0,28.5,30.0,27.999900000000004,0.0,,,,,,,,
Mel B,Maksim Chmerkoskiy,Singer/Rapper,,England,32,5,2nd Place,2,8.0,8.0,8.0,,7.0,8.0,8.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.0,9.0,9.0,,9.0,9.5,9.5,,10.0,10.0,10.0,,9.3333,9.3333,9.6666,,,,,,1800000.0,14.403297778421795,24.0,23.0,27.0,26.0,29.0,30.0,27.0,28.0,30.0,28.333199999999998,0.0,,0.2000000996806713,2000000.996806713,0.20408163606700278,2040816.3606700278,0.2219195947145893,2219195.9471458932,0.22191959341903372
Wayne Newton,Cheryl Burke,Singer/Rapper,Virginia,United States,65,5,Eliminated Week 3,10,6.0,7.0,6.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,14000.0,9.546884034617925,19.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08333332922880939,833333.2922880938,0.062068957517184,620689.57517184,0.06000082603493263,600008.2603493263,0.06000082733926527
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47,5,3rd Place,3,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,9.0,8.0,,7.0,7.0,7.0,,8.0,8.0,7.0,,9.0,8.5,8.5,,8.0,8.5,8.0,,9.5,9.5,9.0,,8.0,7.5,7.5,,,,,,385000.0,12.861001210669146,21.0,24.0,26.0,26.0,21.0,23.0,26.0,24.5,28.0,23.0,0.0,,0.2039012796029561,2039012.796029561,0.1977789092615846,1977789.0926158458,0.2032735087689462,2032735.0876894621,0.19815657521913216
Mark Cuban,Kym Johnson,TV Personality,Pennsylvania,United States,49,5,Eliminated Week 5,8,7.0,7.0,7.0,,6.0,6.0,6.0,,6.0,7.0,7.0,,7.0,8.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,22000000.0,16.906553056777135,21.0,18.0,20.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.09949939705438196,994993.9705438196,0.083499170577211,834991.70577211,0.10445451340006798,1044545.1340006798,0.12770954188335618
Cristian de la Fuente,Cheryl Burke,Actor/Actress,,Chile,34,6,3rd Place,3,7.0,7.0,7.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,7.0,8.0,8.0,,9.0,9.0,9.0,,7.5,7.5,8.0,,10.0,9.0,9.5,,9.5,9.0,9.5,,9.0,8.0,9.0,,,,,,1000000.0,13.815511557963774,21.0,20.0,25.0,26.0,23.0,27.0,23.0,28.5,28.0,26.0,0.0,,0.25000002695929247,2500000.2695929245,0.2545454553397682,2545454.553397682,0.2875775076248161,2875775.076248161,0.28757750742109617
Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,6,Eliminated Week 3,10,6.0,6.0,6.0,,6.0,5.0,5.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,489000.0,13.100119813444692,18.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0951140104812604,951140.104812604,0.08283325808107456,828332.5808107456,0.09150294048472676,915029.4048472677,0.10244135858324652
Priscilla Presley,Louis van Amstel,Actor/Actress,New York,United States,62,6,Eliminated Week 5,8,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,9.0,9.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,797000.0,13.588611212476708,24.0,21.0,26.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1249999905692944,1249999.9056929438,0.10714282252616616,1071428.2252616617,0.12964210555408714,1296421.0555408713,0.1330161595723364
Marlee Matlin,Fabian Sanchez,Actor/Actress,Illinois,United States,42,6,Eliminated Week 6,7,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,331200.0,12.710480720812354,22.0,24.0,21.0,24.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.14285712942784068,1428571.2942784068,0.11666662383143296,1166666.2383143296,0.1426486708599968,1426486.708599968,0.1435093855971401
Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,6,Eliminated Week 7,6,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,,8.0,8.0,7.0,,8.0,8.0,8.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,482000.0,13.085701467719382,21.0,24.0,24.0,28.0,23.0,24.0,25.5,0.0,0.0,0.0,0.0,7.0,0.15807600285613535,1580760.0285613535,0.14836731232456848,1483673.123245685,0.16164167598920295,1616416.7598920295,0.17250144161498165
Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,6,Eliminated Week 9,4,6.0,6.0,6.0,,7.0,7.0,7.0,,6.0,7.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.5,8.5,,8.5,8.0,8.5,,8.5,9.0,8.5,,0.0,0.0,0.0,,,,,,104000.0,11.552155793461898,18.0,21.0,19.0,24.0,24.0,26.0,26.0,25.0,26.0,0.0,0.0,9.0,0.24999990980843695,2499999.0980843697,0.23636363370652225,2363636.3370652227,0.24046449317098717,2404644.9317098716,0.24046450647055073
Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,6,2nd Place,2,7.0,8.0,7.0,,9.0,9.0,9.0,,8.0,7.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.5,8.5,9.5,,9.0,8.0,9.0,,9.0,9.5,9.0,,9.5,9.5,9.5,,,,,,71000.0,11.170449240431308,22.0,27.0,23.0,29.0,27.0,24.0,27.5,26.0,27.5,28.5,0.0,,0.25000004437034645,2500000.4437034647,0.25000000131431294,2500000.013143129,0.23251908563697024,2325190.8563697026,0.2325190736412061
Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,6,1st Place,1,9.0,9.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,10.0,10.0,,10.0,10.0,10.0,,9.5,8.0,9.5,,8.5,9.5,9.5,,9.5,9.0,10.0,,10.0,10.0,10.0,,,,,,99000.0,11.502885230075814,27.0,27.0,27.0,29.0,29.0,30.0,27.0,27.5,28.5,30.0,0.0,,0.25000001886192297,2500000.1886192295,0.25909090963939646,2590909.0963939647,0.23943891356722644,2394389.1356722643,0.23943891246714694
Monica Seles,Jonathan Roberts,Athlete,,Yugoslavia,34,6,Eliminated Week 2,11,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,108000.0,11.58989576532275,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08333330879383469,833333.0879383469,0.05836571928051568,583657.1928051568,0.0764684787262589,764684.7872625891,0.0764685321468364
Penn Jillette,Kym Johnson,Magician,Massachusetts,United States,53,6,Eliminated Week 2,12,5.0,6.0,5.0,,6.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,179000.0,12.095146671399466,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08333333688038988,833333.3688038988,0.06614786618034967,661478.6618034967,0.0798021270206062,798021.270206062,0.07980210786967809
Adam Carolla,Julianne Hough,Radio Personality,California,United States,43,6,Eliminated Week 4,9,5.0,5.0,5.0,,6.0,7.0,6.0,,7.0,7.0,7.0,,6.0,7.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,303000.0,12.621491384816093,15.0,19.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1111110845050025,1111110.845050025,0.08444444352678983,844444.4352678983,0.10996331295091766,1099633.1295091766,0.1099633354125577
Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,6,Eliminated Week 8,5,8.0,8.0,8.0,,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,7.0,9.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.5,8.5,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,2500000.0,14.731801689838349,24.0,26.0,21.0,24.0,27.0,28.0,25.5,26.5,0.0,0.0,0.0,8.0,0.19388167003372345,1938816.7003372344,0.18676591061864525,1867659.1061864526,0.19235528677937938,1923552.8677937938,0.23468446310631713
Ted McGinley,Inna Brayer,Actor/Actress,California,United States,50,7,Eliminated Week 1,12,6.0,6.0,6.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,36000.0,10.491301994830229,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
Cloris Leachman,Corky Ballas,Actor/Actress,Iowa,United States,82,7,Eliminated Week 6,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,5.0,5.0,,8.0,7.0,7.0,,7.0,7.0,7.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,410.0,6.018593214496234,16.0,15.0,16.0,22.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1428571122086058,1428571.1220860581,0.09374999917449472,937499.9917449473,0.07515907274644679,751590.7274644679,0.07515907305425376
Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,7,Eliminated Week 7,6,6.0,6.0,6.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,8.0,8.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,257000.0,12.456835254920371,18.5,21.0,21.0,24.0,22.0,23.0,24.0,0.0,0.0,0.0,0.0,7.0,0.1546620649347695,1546620.649347695,0.1399228986773893,1399228.986773893,0.14869788462791292,1486978.8462791292,0.1682004311131798
Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,7,Eliminated Week 9,4,7.0,6.5,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,10.0,9.0,9.0,,8.0,8.0,7.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,128000.0,11.759793355371237,20.5,21.0,21.0,23.0,28.0,23.0,22.0,24.0,23.0,0.0,0.0,9.0,0.24999994123103356,2499999.412310336,0.22885571956655562,2288557.195665556,0.2255864751404522,2255864.751404522,0.22558653059299086
Misty May-Treanor,Maksim Chmerkoskiy,Athlete,California,United States,31,7,Withdrew,10,6.5,7.5,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,36000.0,10.491301994830229,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09090909107498961,909090.9107498961,0.09502262450620075,950226.2450620075,0.0716341930923379,716341.930923379,0.07163406820611827
Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,7,Eliminated Week 8,5,6.5,6.5,6.5,,7.0,6.0,6.0,,8.0,8.0,8.0,,6.0,7.0,7.0,,9.0,9.0,9.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,13000.0,9.472781556562168,19.5,19.0,24.0,20.0,27.0,21.0,25.0,24.0,0.0,0.0,0.0,8.0,0.1994999647546458,1994999.6475464578,0.1877352563465488,1877352.5634654881,0.15377232615426253,1537723.2615426253,0.15377233722909187
Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,7,2nd Place,2,7.0,7.0,7.5,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,7.0,7.0,7.0,,9.5,8.5,9.0,,8.5,8.0,8.0,,9.0,9.5,9.0,,,,,,325000.0,12.691583538230217,21.5,24.0,25.0,22.0,25.0,25.0,21.0,27.0,24.5,27.5,0.0,,0.2500000275900853,2500000.2759008533,0.24378109539258272,2437810.953925827,0.24346097029745398,2434609.7029745397,0.24346093605571595
Jeffrey Ross,Edyta Sliwinska,Comedian,New Jersey,United States,43,7,Eliminated Week 1,13,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,543000.0,13.204866440535003,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
Toni Braxton,Alec Mazo,Singer/Rapper,Maryland,United States,40,7,Eliminated Week 5,8,7.5,7.0,8.0,,7.0,8.0,8.0,,8.0,7.0,7.0,,7.0,7.0,8.0,,7.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,48000000.0,17.6867115897055,22.5,23.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.12091452508160018,1209145.2508160018,0.10531620684083938,1053162.0684083938,0.11817204942699878,1181720.4942699878,0.18091087629961308
Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,7,3rd Place,3,7.5,6.0,8.0,,7.0,6.0,7.0,,8.0,7.0,7.0,,9.0,8.0,9.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,9.0,7.0,9.0,,8.5,7.5,9.0,,10.0,9.0,9.5,,9.0,9.0,9.5,,,,,,1400000.0,14.151983508870947,21.5,20.0,22.0,26.0,21.0,27.0,25.0,25.0,28.5,27.5,0.0,,0.2500000035887953,2500000.0358879534,0.28358208964827875,2835820.8964827876,0.2714755965792591,2714755.965792591,0.2714755918153322
Kim Kardashian,Mark Ballas,TV Personality,California,United States,27,7,Eliminated Week 2,11,6.0,6.5,6.0,,6.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3540000000.0,21.98739256437458,18.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08571748793163433,857174.8793163433,0.06720657413967848,672065.7413967848,0.08463430737720375,846343.0737720375,0.1501287809089127
Rocco DiSpirito,Karina Smirnoff,TV Personality,New York,United States,41,7,Eliminated Week 4,9,6.0,5.5,6.0,,5.0,6.0,5.0,,7.0,7.0,6.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,11000000.0,16.213405921671733,17.5,16.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.11111103297303704,1111110.3297303703,0.08866994802812656,886699.4802812656,0.10190729685453657,1019072.9685453657,0.14225008171275022
Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,7,1st Place,1,8.0,8.0,8.5,,8.0,8.0,8.0,,9.0,10.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,10.0,8.0,,10.0,10.0,10.0,,9.5,8.5,9.5,,8.0,8.5,8.0,,10.0,10.0,10.0,,,,,,749000.0,13.52649559761195,24.5,24.0,28.0,26.0,29.0,26.0,30.0,27.5,24.5,30.0,0.0,,0.2500000275900853,2500000.2759008533,0.24378109539258272,2437810.953925827,0.2594769579828325,2594769.5798283247,0.25947694153596096
Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,8,2nd Place,2,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,149400.0,11.914389245098882,24.0,27.0,27.0,30.0,29.0,26.0,27.0,27.5,28.0,30.0,29.0,,0.14285714534321448,1428571.4534321448,0.15384616098372259,1538461.6098372259,0.1320506128571628,1320506.128571628,0.13205060593153523
Gilles Marini,Cheryl Burke,Actor/Actress,,France,33,8,2nd Place,2,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,9.5,10.0,9.5,,149000.0,11.91170829631447,24.0,27.0,27.0,30.0,29.0,26.0,27.0,27.5,28.0,30.0,29.0,,,,,,,,
Denise Richards,Maksim Chmerkoskiy,Actor/Actress,Illinois,United States,38,8,Eliminated Week 3,12,6.0,6.0,6.0,,7.0,7.0,7.0,,5.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,17000000.0,16.648723960844016,18.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.05721140211502666,572114.0211502666,0.029350706914886542,293507.0691488654,0.05537927408536087,553792.7408536087,0.08323618716357999
David Alan Grier,Kym Johnson,Actor/Actress,Michigan,United States,52,8,Eliminated Week 5,9,6.0,7.0,6.0,,6.0,5.0,6.0,,8.0,8.0,8.0,,8.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,306000.0,12.631343648903034,19.0,17.0,24.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.07577008246874696,757700.8246874696,0.061399841004636115,613998.4100463612,0.06884859796201272,688485.9796201271,0.07898057141885848
Lawrence Taylor,Edyta Sliwinska,Athlete,Virginia,United States,50,8,Eliminated Week 7,7,6.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,7.0,5.0,7.0,,6.0,7.0,7.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,145000.0,11.884495917930655,16.0,20.0,20.0,19.0,20.0,22.0,21.0,0.0,0.0,0.0,0.0,7.0,0.09999991073405996,999999.1073405996,0.07894736591701602,789473.6591701602,0.0917467118194615,917467.1181946149,0.092000331228308
Ty Murray,Chelsie Hightower,Athlete,Arizona,United States,39,8,Eliminated Week 10,4,5.0,4.0,5.0,,7.0,6.0,7.0,,8.0,8.0,7.0,,9.0,8.0,8.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,7.5,8.0,7.5,,8.0,8.0,8.0,,0.0,0.0,0.0,,36000.0,10.491301994830229,14.0,20.0,23.0,25.0,21.0,18.0,24.0,26.0,23.0,24.0,0.0,10.0,0.14285711664442294,1428571.1664442294,0.12307684352641753,1230768.4352641753,0.11630425519202245,1163042.5519202244,0.11630429078394229
Shawn Johnson,Mark Ballas,Athlete,Iowa,United States,17,8,1st Place,1,8.0,8.0,7.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,9.0,10.0,,9.0,8.0,9.0,,9.5,9.0,9.5,,9.5,9.0,9.5,,10.0,10.0,10.0,,4000000.0,15.201805169084134,23.0,24.0,27.0,25.0,26.0,26.0,28.0,26.0,28.0,28.0,30.0,,0.14285714757604395,1428571.4757604394,0.14358975799407236,1435897.5799407237,0.16958049434390446,1695804.9434390445,0.1695804915277478
